graphs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
AML-80-001#2,0.890042,-1.318349,1.2240238,0.47741526,-1.2467613,0.31973827,1.4495921,0.4619167,0.85051304,0.16408688,-0.5054214,-0.1656795,1.1339923,0.12948701,0.45088956,1.5364268,-0.9965328,-1.1558584,0.6418937,0.24800588,-0.94265074,-0.41597432,0.7564412,-0.4219777,1.9323742,-0.058867916,1.2274822,0.79585767,0.61058813,0.15177414,1.1971904,-1.3065032,1.5575986,0.35868832,0.81204593,-1.4676851,0.44792953,2.134192,1.4416437,0.67810625,-0.22812231,-0.337296,-0.5844061,-0.008612399,-0.40892556,-1.9167712,-0.51265943,1.7470375,-1.386833,0.37107787,1.0361686,1.3732196,0.8985423,0.63448745,-1.1841019,0.21106133,-0.6991539,-0.820622,0.21132207,0.35699686,-0.7433412,-0.0031840745,-1.7064967,0.24829271,-1.4718077,-2.0733016,1.2606703,-0.6937434,-0.5095115,0.18251622,-0.85281575,0.5916743,1.0854608,1.4121231,-1.4728155,0.6789074,-0.21321882,-0.2718527,0.18598178,-0.47205663,-0.22300832,0.60536855,1.28678,0.0017125336,-0.13233787,-1.1622614,-1.5371015,-0.18857248,0.13863415,-1.0872369,-1.1677356,0.9323398,-0.8256654,-0.8689447,1.2936529,1.0412141,-0.6969437,0.8408029,2.3435686,0.2562766,-1.4256585,-0.44984224,-0.43996957,0.074055895,-2.3477678,0.06564546,-1.4497421,0.5467138,0.40415508,0.6017543,0.507605,-0.41341302,0.41352025,0.13934144,-1.9558411,-2.1235783,-0.56246144,1.5176533,0.094249874,-0.72625333,-0.32734957,-0.5198111,-0.48145232,-0.9435384,1.1319749,1.900226,1.216879,0.905375
AML-40-001,2.2284064,-2.5312276,-0.91734225,-0.5213694,-1.0508891,1.4660404,1.0714331,-0.5138356,1.080958,1.805286,-0.92451626,-0.20588925,1.2775812,-0.39053813,1.3073863,0.6141919,-0.97578067,-0.7824931,0.46401504,0.04425654,0.24811685,0.88430846,-0.1840229,-0.90983117,1.4355187,0.2262403,0.9430523,2.3007812,0.059661783,-0.08253255,0.57571185,-0.5079045,0.24952236,0.0058233226,-0.4854334,-0.12912597,-1.3581742,-0.88297015,-0.42523363,0.36935818,-2.4098558,-0.6033508,-0.07606296,-0.7660638,-0.8292047,-0.089508705,-1.1079987,0.102820374,0.029294316,-0.26391995,-0.7044915,0.062612124,0.5381921,-0.0015936306,1.6587889,-0.64924735,-0.5638319,-0.042148694,1.6243037,0.71580803,-0.87637854,-0.31257766,0.7917804,-1.1192116,-1.0468692,-1.5087378,-0.4475089,-0.35159996,0.2569178,-0.12557864,-0.9714377,-2.1915243,1.1336777,1.2658852,-2.2592547,0.14169902,0.36070782,-0.44223195,-1.8753778,-0.33505282,0.9902924,1.3424029,0.3684135,-0.73575,-0.077201515,-1.163937,-1.9570278,0.12459464,0.30110073,0.7708384,-1.172459,-0.53105545,-0.5540247,-1.0983382,0.81332165,0.8322273,-0.8881943,-1.2868241,0.63086075,1.4896408,-0.5350576,0.386164,0.15258992,-1.6007854,-1.0231043,-1.2306335,-0.89679503,1.010801,0.85620284,1.8803917,-1.0976317,-1.0415151,-0.30160016,0.14539672,0.5427163,-1.3426102,-0.1530868,0.29341847,-1.4272332,-0.14545399,0.80536,-0.4272977,0.14051901,0.68790364,0.700976,1.9335753,-0.034223456,1.6553487
AML-51-001#2,1.7141308,-1.5706612,-0.4762056,1.9505353,-0.4390728,0.099441804,0.533982,1.0308379,1.5687642,0.46965224,-0.860581,-1.6865983,0.70763105,-1.0811471,2.490514,-0.32576892,-1.3856865,-0.50071317,0.7137062,0.32583117,1.6165863,1.5883094,1.1859051,-0.24843149,1.3517259,0.031331036,-1.5887157,1.4393667,0.7829727,0.24169739,-0.09939872,0.24961464,1.8047111,-1.1283846,-0.34137022,-0.81964135,-0.49931055,-0.68372256,0.20237792,1.0464231,-1.1277561,-0.767297,-1.5437953,-0.7911265,-0.783738,-0.49859092,-0.6891965,2.2873504,-0.5025653,-0.7242969,-1.3503721,0.2041436,0.8502133,0.035492044,0.21120125,-1.1239032,0.21716057,0.5209129,0.11036444,0.4199543,-0.28133398,0.30007172,0.8649133,-0.81328833,-1.8184476,-1.3859017,-1.052827,-0.72292805,-0.6196954,-0.4357101,0.92193544,-0.5367405,1.1010782,0.3296574,-2.04889,-0.07832033,0.08665314,-0.29217014,-0.25782907,0.24554244,-0.6980259,1.0099885,1.9036353,-0.93839914,0.3372441,-0.28685495,-1.2874621,0.46079803,0.06926048,-1.553307,-1.5841867,-0.4771988,-0.9855182,-0.53369683,-0.010339474,0.025735226,-1.1600845,-1.5382967,0.109230824,-0.75430775,-1.6082524,0.40386948,0.16277093,-0.8759266,-1.1558409,-1.4434396,0.8817309,1.2144941,1.3837252,0.41852316,1.3735172,-0.14713109,-1.2847074,-0.49134067,0.10204165,-1.8664893,0.008386689,0.28901437,-0.8056919,-0.14845087,0.82200664,-0.66602075,0.039782867,1.1040857,0.9770397,-0.40390223,2.1633432,0.4991513
AML-107-002#2,0.923422,-1.6539227,0.3677751,0.94692737,-0.3456186,-0.26570043,0.50733984,0.33134416,-0.7905438,1.1486546,-0.7169147,-1.06201,1.1578721,0.37522978,0.5192757,1.6442904,-1.2849092,-0.058714677,0.31163198,-0.6866911,-0.21530457,-1.4012499,0.2894126,-0.23914261,1.7860382,-0.49669462,-0.511557,2.5017152,0.33354723,-0.5010953,0.53912365,-0.32149372,0.97877896,0.3697731,0.080134,0.0635012,-0.11001262,0.095566854,0.38019794,-1.1027685,0.28774858,0.9291078,-1.2618768,-1.6754117,-0.53919107,0.86613375,-0.26651534,3.0116296,-0.031230766,-1.3869585,-1.0881364,-0.5373373,-0.009690803,-0.37217522,-1.380688,-0.9737916,0.2690064,-0.66341203,1.1155131,0.47370937,-0.14750391,2.26766,-2.3605993,0.7425022,-1.1541394,0.23002109,-0.21114737,-0.9632987,0.94106895,-0.030635875,-1.087744,-0.11731616,1.6484927,0.19524482,-1.2649426,0.7549173,-0.57262254,0.036189407,0.56078935,-1.4180806,-0.42614666,-0.14586844,0.4440074,-0.1547865,0.38502988,-1.3760505,-1.0802583,1.087049,-0.6720165,-2.0486863,-0.51569843,1.161125,-0.16914307,-1.2367439,0.8768109,0.7974527,-0.65909255,1.7011036,0.30610856,-0.5115203,0.12876835,-0.19273043,0.16116866,0.6982259,-1.4655493,-1.2479539,-1.1041857,1.5986425,0.42607695,-0.092685506,0.99823505,0.13199843,0.3026642,1.2137941,-1.5038233,0.050787773,0.7034756,0.4125851,-1.4223406,-0.5435914,-0.1387016,2.0580378,0.6555594,-0.14040653,0.3201241,2.3289948,1.9428626,1.4852784
AML-38-003#2,2.1498785,-1.2951403,-0.96845126,-1.0197622,-0.8809699,-0.267819,1.2918959,-1.2771461,-0.29611847,0.3110357,-0.52839744,-0.7277206,1.5838159,-0.25028777,1.8675497,-0.023387173,-1.2819308,0.08164007,0.6225168,-0.4017177,1.0706466,0.44682196,0.22325705,0.104953475,0.85176444,-0.77377045,0.44651937,2.9716885,-0.5682071,-0.42250946,-0.04755982,0.73771226,1.003581,-0.84168106,0.7965801,-0.14369759,-0.11759719,-0.2496992,-0.43705142,1.2318602,-0.14364195,2.0220945,0.1201434,-0.93606466,-1.5384582,-1.8059968,1.6206917,1.2025694,-0.9827296,-0.12615976,0.6006436,-0.8058804,1.0297512,1.2650248,-0.3118773,-1.4439363,-0.47495395,-0.8531118,1.1072164,0.56946707,0.59461975,-1.019336,-0.4553957,-0.7852741,-0.38754243,-2.0644066,-1.1383033,1.2715174,-0.5656024,1.3361024,1.336563,-0.7260844,0.50980484,0.04408532,-1.7383009,1.037084,0.50945824,-0.7942007,1.006137,0.7408604,0.57794285,1.1388866,1.2123144,-1.0603238,-0.35335693,-0.90519166,0.37955108,-1.3984703,-1.0356357,0.69567335,-1.0963534,2.0729754,-0.33189502,-0.32796106,0.23159519,-1.6136029,-0.9857798,-0.6810136,1.4095182,0.082918786,-0.5551659,0.32537532,0.06977909,-2.55104,-1.5136852,-1.4282464,-0.23634447,0.18597704,-0.09685554,0.22875026,-0.12415264,-0.579198,-0.06469766,1.0104204,-0.58225435,-0.540977,-1.006037,0.12994386,-0.21751148,0.447544,-1.0015181,-0.2199813,-0.0011673099,-0.10750722,0.36278263,1.5569057,2.3483937,0.30275926
AML-24-001#2,2.2605984,-1.9323105,0.030725718,2.3497934,-1.0191818,-0.28158027,0.78652644,0.43969184,-0.3147127,1.1489203,-1.0873333,-0.76374304,0.1826478,-0.59147257,1.3462615,-0.16731177,0.6382396,1.0280654,0.13407692,0.45590496,1.4794056,0.7105645,0.13684154,-0.8797176,-0.31910935,-1.6425183,-0.68469495,1.8614308,-0.38399968,-0.12991801,0.29452887,1.3284221,1.8400486,-0.50396883,0.77819836,0.42585456,-1.0622178,0.060245812,0.975141,0.9279372,-0.43556267,-0.16205142,-0.63828623,-1.0963755,-1.1910363,-1.1556467,0.065862164,2.3627977,0.6859425,-0.010893348,-0.35542175,0.7022757,0.16193876,-0.42794472,-0.5849333,-0.06689548,0.17974974,0.5242146,0.066606365,0.13413623,-0.2269959,0.7386458,0.27601722,1.0179758,-0.4571113,-0.28712142,-1.4082952,-0.0905438,-1.3095788,-1.7323616,-0.22237189,-0.5397867,-0.35243404,0.12265621,-0.70526737,-0.2311202,-1.0120957,0.503645,-0.85296226,0.81135374,-0.7577983,1.7764652,1.1948706,-0.47224373,-0.06518514,-1.0658143,-2.744356,-0.33030844,0.010645131,-2.8777297,-0.30064395,0.8816068,-1.190264,-0.38102305,0.19514401,-0.7364769,-1.6517137,0.59333587,0.38931465,-0.16844378,-0.1052664,1.5919619,-0.040068034,-0.67993724,-1.3155875,-2.0485694,-1.0622909,1.9371641,0.016005216,-0.29900184,0.65011805,-0.8111952,0.011707914,0.2739049,0.8460939,-1.2030451,1.6523212,0.5202993,-0.26288125,-0.14303187,1.700375,0.7026035,0.20412737,-1.4702848,0.77356714,0.44928908,2.2025228,0.42847997
AML-67-001#2,1.4554367,-1.0234777,0.533302,1.802774,0.0521321,1.1637671,1.875258,-0.19269884,-0.6638062,2.4525323,-0.83383507,0.58707905,0.96412224,-0.103091806,0.88307345,0.59420186,-0.5401909,0.7781275,0.5049299,-0.039953038,-0.48792434,-1.282,-0.34796762,-0.6948314,0.59704936,-0.61868,0.31709954,1.6419054,-1.4797138,-1.923593,-1.2352313,-1.1133356,-1.1004968,0.43294054,0.65555775,-0.8943904,-1.40129,0.5880459,2.053044,0.7922814,-0.99101335,0.20317082,-0.97733086,-1.4406422,-1.9765979,-0.8704531,0.34792268,1.0344163,-1.4498132,0.45537314,0.7536942,-0.10473234,1.0164886,-1.2763448,-1.3789853,-1.2996055,0.25048968,-0.91303813,1.6302735,1.1672752,-0.4252204,0.159824,-0.36589587,0.30300954,-0.103836425,-0.9095826,1.2819161,0.21056327,-0.6248354,-0.25915512,-0.5023739,-0.5285602,0.22356258,0.049400803,-1.574882,1.7791263,0.11301713,-0.892785,-0.8934693,-0.2807357,-1.1061333,1.428812,0.5411362,0.13238105,-0.12082111,-1.1159761,0.12515712,-0.07516077,-0.06170694,-0.25412598,-0.63795894,1.3655764,-0.17119361,-2.1653035,-0.32973894,0.8596508,-0.24561095,-0.7091931,1.7957182,0.042099148,1.1893954,-0.6717015,1.6826742,-1.1853416,-1.0949767,-0.26297817,-0.9720342,0.005297537,0.34555453,0.60610926,-0.9926606,-0.41573644,1.0222796,0.47165412,0.15341713,-0.08720689,-0.1217023,0.94938093,-0.032706223,1.4262124,1.983531,1.2891735,-0.11803298,-0.8841365,0.20140928,2.4614637,0.9253716,1.3417965
AML-56-001#2,1.9390111,-1.7274512,0.12276275,1.3078506,-1.319638,0.47386754,2.7115421,-1.2588363,-0.075068645,1.656546,-1.4039451,0.059958566,-0.036625408,0.45561507,0.3547387,0.12677196,0.06870301,-0.48596367,1.0092248,0.21772109,0.29189524,-1.2826891,0.49215308,-0.48991153,1.1022629,-1.1145405,0.01885001,1.5817271,-0.47572035,-0.500903,0.44593632,0.37964144,-0.1816186,0.33574778,-0.051993687,0.9658198,0.3982207,-0.5753038,1.1980819,-1.3830711,-1.7934134,-0.52652144,0.21818097,-1.2123234,-0.444922,-1.044,-0.07415444,0.4293134,-1.4827176,-0.94155496,0.74388963,1.0884197,-0.20466217,-1.012245,-0.18310155,0.2481194,-0.48191875,-0.65777934,0.61874014,2.2315786,-0.270916,-0.02186102,-0.49885577,-0.51207083,0.24076253,-1.6695608,0.06457276,0.7623422,-0.7867539,0.18168646,-0.8869924,-0.4731057,-0.39519376,0.37300447,-1.465884,0.6688331,-0.32967427,-0.23252296,-1.0301908,1.0337472,0.524419,0.880295,1.7312248,-1.3290266,-0.22199638,-1.9797497,-1.1085274,-0.39233017,0.1231034,-1.1072313,-0.63644266,1.093793,1.2053697,-1.5159929,0.11445326,1.5485466,-0.8984503,0.2835633,0.915918,1.1550891,0.13972285,-0.6428605,0.007861156,-0.5360225,-1.5772197,0.11352869,-1.6736395,1.5932783,-0.5897197,1.1227994,-1.6773902,-0.7760294,-0.0027582587,0.11370187,0.916798,-0.6438452,-0.6217332,1.061155,-1.1158079,1.3822694,1.5148153,0.30707654,0.8688318,0.8029621,-0.27819073,2.9369936,0.6627057,2.0708277
AML-20-001#2,1.6836884,-1.5974231,-0.06744981,1.7205498,0.2821642,1.1349487,1.3778915,0.13573416,2.0988147,0.6073563,-0.80639374,-1.9488316,0.69061804,-0.39707807,0.9546962,-0.33464065,-1.3010039,-0.49036852,0.11950533,0.4581328,0.73781425,0.90957457,0.96934533,0.43153083,0.6980124,0.038287453,-2.041451,1.5694357,1.8735218,1.9095753,0.14311501,1.2173339,1.4432548,0.1374787,0.120986216,-0.19609652,-0.85912853,0.37225476,0.6269407,0.7037411,-1.7235745,0.58023083,-1.6567985,-0.8241709,-1.5549164,-0.34556156,0.13969839,1.8806381,-2.621914,-0.31227908,-0.8095383,1.2742243,1.3247131,0.7890977,-0.11047328,-0.23116705,0.028808622,-0.059173267,-0.20078279,1.1420774,-0.49398434,0.42450362,-0.6117883,-0.08822928,-1.7254578,-0.12631756,1.1081842,-0.34238046,-0.2623593,0.763128,-0.52598614,1.5454056,1.2696899,1.3067284,-1.179376,1.2054136,-0.5287518,-1.3349928,0.5033612,-0.5320359,-1.0088521,-0.5331688,0.7662285,-0.26613072,0.732137,-0.26898566,-1.4741027,0.5721097,-0.6918096,-0.8283984,-0.87603897,0.38491827,-1.3486073,-1.4214344,0.02135837,-0.36440095,-1.6969107,-1.0272616,0.06665298,-0.21242695,-0.80433375,-0.39018786,0.8239124,-1.0271864,-1.023352,-1.6034561,0.1539143,1.0803332,0.05212508,0.2136177,0.6772856,-0.14639945,-0.6543195,-1.1192588,0.59869313,-1.145944,-0.018147368,-0.025330583,0.26133043,0.1568493,2.1115124,0.56055826,-0.401254,1.4345268,0.63546014,0.3994108,1.978534,0.38360217
AML-25-001#2,2.2217374,-0.85468984,0.9841285,-0.33520988,0.04264281,0.68827647,2.7778628,1.1682976,0.57128257,1.0063567,-0.60380507,-0.6363053,0.13007005,0.03542568,1.2199571,-0.68922204,-0.22749148,1.5734804,0.42257136,-0.29123282,1.0417969,-0.21319681,-0.8738714,-0.24533148,1.1455498,-1.7308654,-0.25538468,0.57491624,0.5095612,-0.2021668,0.40103576,-0.91068774,2.2224119,0.79128116,0.023295695,-0.80068636,0.13359782,0.22820275,0.11699968,-0.9243098,-1.3483039,0.15403633,-0.7906604,-1.7392446,-0.6186047,-1.5599822,-0.080376506,0.73886585,0.8170105,0.31158215,0.57513547,-0.08135273,0.49791145,1.2291293,-0.84288704,0.4348673,0.59493566,0.33913034,-1.1212666,-1.5373988,-0.92015994,-0.74783474,-0.6655733,1.240273,-1.1810032,-2.2545078,-1.7950115,-0.24066819,1.048642,0.7591782,-0.8363308,-0.26609242,-1.0296384,0.82618076,0.737016,0.70031816,-1.4880431,0.46687508,-1.0345349,0.7439977,0.019933697,0.68843323,1.3358634,-0.22267516,0.938489,-0.3827623,0.16954337,-0.04242947,-1.178716,-0.15742338,-0.9147009,1.183665,1.0280623,-1.374824,1.1904304,0.32614884,-0.57288486,1.6785284,-0.6484645,0.77556,-0.74519736,-0.9167863,0.81365645,0.02470367,-2.198356,-1.2049617,-0.9116281,1.2154824,0.94095576,0.21616824,-1.0687927,0.60731333,-0.2310822,0.48559588,0.23118177,-1.9157339,0.8227567,-0.034182403,-1.1074585,0.6565048,0.42931235,1.29431,0.18246308,0.3959381,0.33924702,2.9174092,1.9893451,0.92388314
AML-39-002#2,1.8508557,-1.6711783,0.8203198,0.817275,-0.74983037,-0.03361139,0.68389493,-0.80510867,0.74973655,1.4626515,1.3103617,-8.027466e-05,1.6602993,-0.34528238,1.3343714,-0.8358356,-0.6680728,-0.15628281,0.8565927,-0.19011958,-0.23263071,-0.5827785,0.6901861,-0.37015456,1.6943945,-0.65191615,-1.1986493,1.8671592,0.25590813,-0.58899695,0.02712736,-0.02521558,0.30011344,0.27903333,0.7464692,1.5827855,-0.42522866,1.0076892,0.8605272,-1.575878,-0.2280717,0.67834646,-1.2352597,-1.0999933,-0.26786065,-0.2568445,0.23682693,1.5937576,0.4085835,0.60624194,-0.5337935,1.6770357,-0.062230643,-0.7676359,-0.1567742,-1.3436993,-0.47859687,0.3318918,-1.2187581,0.3312075,0.5985514,-0.50499076,-1.5814188,-0.007831144,-0.008802638,0.49001542,1.3067143,0.19317947,-0.6448533,1.0429019,1.0590068,0.29431084,0.6501618,0.92972773,0.6296955,0.9752793,-1.3040898,-1.0704445,-1.5299667,0.63865644,-0.27661374,0.99619144,0.62976193,0.21793187,0.7075876,-0.7882322,-1.7468469,-0.6566603,-1.4589207,-0.13134687,0.15684974,2.5540895,2.7982867,-1.1981975,-0.29202476,1.1507127,-1.3875465,0.72200847,0.38744634,-0.28891206,0.11184986,-1.119989,-1.0081974,-0.9094841,-0.385842,-0.77610844,-1.7990118,1.4607047,-0.10844198,0.8111655,0.86231166,-0.48292172,-1.2264618,0.46197456,-0.47770685,-1.8769763,0.4604487,0.59375274,-2.032468,0.35007742,-0.84371895,-0.28083566,1.617661,0.095192954,0.5338023,1.7508793,1.6601759,1.2606013
AML-120-001#2,2.4941657,-2.1176953,0.59268844,0.6719947,-0.16431229,-0.06051385,0.35771754,0.7805073,-0.04692425,1.4680887,-0.26576254,-0.82703936,0.64173454,0.43685442,-0.21817183,-0.43202737,-0.7260258,-1.1138045,-0.027755668,-1.0618019,0.21306786,-1.2773815,-0.11572808,-0.48005012,0.30921993,-0.60585475,-0.45708546,1.3053508,0.080898434,-0.10826622,-0.2736394,-0.020178374,0.917255,-0.6749689,-0.71179736,1.157747,-0.51548517,0.8601744,0.37402642,-1.5565227,-0.58322257,1.1186748,-2.0209265,-0.94189227,-1.0004454,0.11046032,-1.0189699,1.2762191,0.7138619,0.07610174,0.29781896,0.09318055,-0.6867705,0.7341543,-1.7155935,-1.2625785,-0.31365436,0.7499037,-0.382776,1.2058501,0.96433115,0.16731527,-1.3618534,0.30510953,-0.043435156,-0.41505238,1.4987102,0.71315736,-0.86690664,-0.5117074,-0.34499386,-0.25975427,-0.054172322,1.7190716,-0.4022452,0.94954437,-0.65503603,-2.070792,0.017078787,-1.3345301,-0.34349364,0.24748659,0.07150302,-0.22240661,0.36869153,0.08931229,-1.1667404,0.68078613,-1.9814447,-0.69331676,-0.80910426,1.8878684,2.1639378,-0.99572283,0.13862449,0.18595392,-1.6355087,2.6633413,0.88813984,-0.08516492,-0.9139089,0.7855031,0.6095306,-0.76792336,-1.8518558,0.22303042,-0.9917472,-0.5675777,0.49578834,0.68229145,0.16378884,-0.80170023,-1.2743486,-0.79229474,0.46251807,-1.5854405,0.2458911,-0.0025508075,-1.4650251,-0.35365772,-0.05935786,1.1086302,1.2676553,1.0146129,1.0780212,2.6235976,2.589866,0.35328516
AML-05-001,1.3402121,-1.5432526,-1.170494,0.14322108,-2.1090236,0.7402064,1.0218519,0.36276856,1.1872563,1.1707368,-0.97270006,-0.385592,1.2338003,0.0035592506,1.857959,0.14412187,-0.6962038,0.32841125,0.33877218,-0.25908026,-0.096620895,1.379296,0.012582051,-0.6084027,0.4967595,0.80429995,0.3383831,2.0455587,0.083518654,-0.35274774,-0.02296251,0.031521376,0.66705793,0.0057036006,-1.2828575,0.12568453,-0.86998683,1.5527072,-0.046666417,-0.10394243,-1.2392149,1.0299587,1.9019442,-0.32888132,-1.0969481,-0.18927774,0.0960757,0.8066399,0.36057234,0.21736799,-0.21724463,0.02607053,-0.9825974,-0.34899512,0.41273406,0.2317262,-0.42516893,2.1535442,-0.13703646,0.14521529,-0.22889385,0.9086848,-2.0575435,0.53067553,-0.95738983,-0.55600613,-0.18295348,-0.8285815,0.47772935,0.24041428,-0.1764467,-1.9128735,-0.0051053856,0.4291874,-1.341385,-0.0106768,-1.535168,0.6355425,-1.9338864,-0.13548891,1.0374635,0.66800785,0.8515339,-0.57076794,-1.2287512,-2.317791,-2.4853234,0.40194032,-0.18196826,-0.40694025,-0.44775423,0.119469024,-0.89661777,-2.0846434,0.29609695,-0.92088133,-0.9099964,-1.242267,-0.14888935,0.65677565,-0.4996096,1.050412,1.9699569,-1.1812148,-0.79958767,-2.2534783,-0.8126637,0.49764124,0.299472,0.9549494,0.46705097,-0.6325488,0.24106221,0.49642843,0.8657077,-1.7133961,0.68928903,0.61742455,-1.989248,0.12480197,0.99164146,-0.396463,-0.4116622,-0.763686,1.6335655,1.1805481,1.7603631,1.192465
AML-86-001#2,1.1643775,-1.3044984,0.069881596,0.8447638,-0.038881425,-0.31247953,1.7890768,-1.1284771,0.2564584,0.64587045,0.33005017,-0.679245,-0.14587493,0.24999811,0.4127658,-0.22252451,-0.03631329,-0.517263,1.0619544,0.892828,0.5915818,0.35230747,-0.30104634,0.44613817,1.3517805,-0.11585354,-2.0243626,2.3226614,-0.27781147,1.1817684,0.50197995,0.58307874,-0.20121664,0.1415533,1.0831555,1.6025438,-0.81121796,1.4447608,1.5599433,-0.8285621,-1.1279169,0.4222677,-0.58825713,-0.98084927,-0.16116129,-0.9134235,-0.15421185,1.4246056,-0.42979276,-0.24172479,1.6948911,0.48630184,0.45160425,0.09018906,-1.5529038,-1.8319628,-0.11572992,-0.3421414,-0.7013685,-0.7038858,0.44267857,0.041316625,-1.8937234,-0.9631478,-0.9429331,-0.3663396,1.1981493,-0.077195115,-0.90236646,-1.1091715,-0.13903265,-0.35089242,0.7984192,0.3521787,0.46248302,-0.6254234,-1.3559045,0.66080654,0.4135823,-1.4112985,1.5134628,1.5527501,0.9355092,1.1180875,0.31310025,-1.4104346,-1.6129972,-0.56239885,0.16762872,0.16276328,-0.6822178,1.2955097,0.6028062,-0.9789976,1.6249142,-0.8606689,-1.142917,0.690224,0.9879297,0.38535672,-0.74828976,-1.7100648,0.7844614,0.17011409,0.44962347,-1.3848404,-0.10285555,1.4371746,0.18646006,-0.9664685,0.085795105,-0.1737434,0.10139513,0.37061268,-0.6749885,-1.3898231,-0.13500701,0.1459394,-2.5519283,0.6154575,1.0331479,0.3881686,0.92252237,-0.7440694,-1.1873136,2.8732388,1.7208631,2.300709
AML-42-001#2,1.5072517,0.22598597,-1.276962,0.28601786,0.20837937,0.9603845,1.6807762,0.93570966,0.21329112,1.1844658,-1.5740712,-0.27044794,0.31424737,0.3338534,1.4482156,-0.62159663,0.4909279,1.0879323,0.12904666,-0.5690314,1.35958,-0.8205807,-0.8775695,-0.5051189,1.5193154,0.05249916,-0.78748673,1.5135342,0.3962376,0.0085482085,-0.68174696,-0.2863386,2.2600064,0.07902701,0.10211198,-1.765505,0.62002075,0.52125144,0.2278139,-0.29370072,-1.5709815,0.79042184,-0.34191832,-2.030361,-1.3839309,-1.1042148,-0.9467893,1.1645913,-0.016399166,-0.0017818556,0.86163163,-0.086392775,0.8853271,-1.2126498,-0.6490104,-0.16657826,0.54950136,-1.0568694,-0.38911346,-1.0280733,0.51261723,-1.0691181,-0.7769503,-0.9189517,-1.4312328,-0.6979826,-0.36880797,-1.2593542,0.5838348,0.23262182,-0.34593135,0.9996788,0.2832325,0.57525367,-1.157305,0.13141116,-0.8135572,-0.73689234,-0.27891806,-0.7564629,0.2209648,0.6045099,0.6366995,-0.33578074,-0.9326562,0.13000514,-0.15243855,-1.0589651,-0.21281508,-0.25380048,-1.7449614,0.8502411,1.2715465,-0.91526216,0.37458014,0.0654122,-0.536072,0.5484294,-0.5651041,-0.24476552,-1.7919068,0.28491643,0.26828778,-0.7566952,-3.0638137,-2.1998663,0.14809561,0.42326865,1.0231093,0.097963944,-0.38052693,-0.07180634,-0.79801905,-0.5405374,-0.28668594,-2.151479,-1.0733831,1.3381634,-1.5373144,1.5807825,0.9723784,0.046273068,1.4997528,1.8518242,0.27464512,1.9196668,2.4198058,1.2719551
AML-88-002#2,1.6425674,-2.4544344,0.6308267,0.76841563,-0.9395531,-0.5182561,2.46971,0.46002632,-0.4371019,1.3502399,-0.86955184,-0.2692236,1.411536,0.604995,1.6206014,0.12068306,-0.30839035,0.43309796,0.8034793,-0.12058125,0.11571411,-0.54604435,1.2295815,0.20207651,-0.15428062,0.68892246,0.26382884,0.93507963,0.5470981,0.26937196,0.89082956,-0.25883153,1.3642979,-1.1272212,1.0680494,-0.7516146,-1.4923123,0.9679775,-0.3395654,0.36051163,-1.1325709,0.38301417,-1.8208879,5.7368497e-06,-0.15302643,0.57311964,-1.4410067,1.1346811,0.37370548,0.9262239,-0.28214508,0.81088704,0.37445903,1.2367678,-0.86427873,-0.6852049,0.20400178,0.092079625,-0.025992619,1.9751458,0.31204316,-0.23616007,-1.7596262,0.5700903,0.6494212,-1.4160807,0.26703182,0.78492063,-0.47483605,0.018966315,-0.118979394,0.8303549,1.3504598,1.0692842,-0.15776718,0.9160371,-0.9828355,-1.1575067,-0.39776695,-0.9872808,-0.6345707,-0.5782189,1.276896,0.117064536,1.3114082,-1.4886966,-1.6504219,-0.5994353,-0.18609343,-0.29599854,-0.33303642,0.6801523,1.1994662,-1.3606714,0.9589872,1.5914134,-0.62535197,1.1252998,0.74396646,0.286987,-0.79464716,0.024069639,0.75774616,-0.5861205,-1.2857176,-0.64223933,-0.8962652,1.347007,0.0015648936,0.1946791,0.5296415,-1.9718069,-0.14635211,-0.8668682,-0.39173615,-2.474256,1.5162903,0.2997449,-1.4305773,-2.1213043,-0.9621859,-0.050369132,0.5294807,0.5399668,2.0711284,1.1224889,2.1599634,0.25222012
